 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.737 ms
18,* * *
21,* * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.139 ms * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.525 ms *
18,* * *
21,* * *
 1,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.798 ms *,0.776 ms
18,* * *
21,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.549 ms *,0.523 ms
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),20.601 ms,20.613 ms *
18,* * *
21,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.792 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.396 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.886 ms * *
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.519 ms *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.644 ms * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.588 ms * *
18,* * *
21,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.564 ms * *
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.481 ms
18,* * *
21,* * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.520 ms *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.416 ms * *
18,* * *
21,* * *
 1,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.574 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),20.849 ms * *
18,* * *
21,* * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.546 ms *
18,* * *
21,* * *
 1,* * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.771 ms *
18,* * *
21,* * *
 1,* * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.734 ms *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.416 ms * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.577 ms * *
18,* * *
21,* * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.745 ms
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),5.872 ms,5.891 ms *
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.699 ms *
18,* * *
21,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.578 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.188 ms * *
18,* * *
21,* * *
 1,* * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.717 ms
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.629 ms,4.680 ms *
18,* * *
21,* * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.672 ms
18,* * *
21,* * *
 1,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.601 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.853 ms,4.866 ms *
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.667 ms,4.685 ms *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),5.100 ms * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.768 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),8.513 ms,8.488 ms *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.611 ms
18,* * *
21,* * *
 1,* * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.819 ms
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),7.665 ms,7.854 ms *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.737 ms
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.147 ms * *
18,* * *
21,* * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.893 ms * *
 3,* * *
18,* * *
21,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.752 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.143 ms * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.510 ms
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),5.142 ms,5.149 ms *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.542 ms * *
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.355 ms,4.374 ms *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.743 ms * *
21,* * *
24,* * *
18,* * *
21,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.533 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.083 ms,4.104 ms *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),5.136 ms * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.528 ms *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),19.124 ms,19.180 ms *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.539 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.166 ms,4.167 ms *
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),5.798 ms,5.855 ms *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.688 ms * *
18,* * *
21,* * *
18,* * *
21,* * *
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.401 ms,4.416 ms *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),5.887 ms,5.915 ms *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.533 ms * *
18,* * *
21,* * *
18,* * *
21,* * *
22,* * *
23,* * *
24,* * *
25,* Planetlab2.CS.UCLA.EDU (131.179.150.72),79.375 ms,79.301 ms
 1,* * *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.557 ms
18,* * *
21,* * *
22,* * *
23,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.733 ms *,0.631 ms
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.394 ms,79.396 ms *
 1,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.545 ms,0.533 ms *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.641 ms * *
18,* * *
21,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.618 ms,0.552 ms *
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.401 ms,79.420 ms *
 1,* * *
 3,* * *
18,* * *
21,* * *
18,* * *
21,* * *
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.481 ms *
18,* * *
21,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.501 ms * *
18,* * *
21,* * *
 1,* * *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.430 ms,79.388 ms *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),6.572 ms,6.600 ms *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.353 ms,79.382 ms *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.885 ms,4.920 ms *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.514 ms,0.507 ms
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.377 ms,79.392 ms *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.468 ms,79.171 ms *
18,* * *
21,* * *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.384 ms,79.397 ms *
 1,* * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.486 ms *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.148 ms,79.356 ms *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.145 ms * *
18,* * *
21,* * *
22,Planetlab2.CS.UCLA.EDU (131.179.150.72),79.344 ms * *
 1,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.549 ms *,0.458 ms
18,* * *
21,* * *
22,* * *
23,* * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.638 ms,4.624 ms *
 3,* * xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.498 ms
18,* * *
21,* * *
 1,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.537 ms * *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),4.367 ms,4.367 ms *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.556 ms *,0.516 ms
18,* * *
21,* * *
 3,xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.565 ms,0.505 ms *
18,* * *
21,* * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.733 ms *
18,* * *
21,* * *
 1,* * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.515 ms *
18,* * *
21,* * *
 1,dc3558-cs2-csnet.uwaterloo.ca (129.97.74.1),3.434 ms * *
 3,* xe1-0-0-u11-dist-sa-mc-trust.ns.uwaterloo.ca (172.31.0.149),0.486 ms *
18,* * *
