TA3,UN,04-16-2017,14:47,Running
TA3,PN,04-16-2017,14:47,Running
TP1,UN,04-16-2017,14:47,Running
TP1,PN,04-16-2017,14:47,Running
TP2,UN,04-16-2017,14:47,Running
TP2,PN,04-16-2017,14:47,Running
TP3,UN,04-16-2017,14:47,Running
TP3,PN,04-16-2017,14:47,Running
UU1,UN,04-16-2017,14:47,Running
UU1,PN,04-16-2017,14:47,Running
UU2,UN,04-16-2017,14:47,Running
UU2,PN,04-16-2017,14:47,Running
UU3,UN,04-16-2017,14:47,Running
UU3,PN,04-16-2017,14:47,Running
UU4,UN,04-16-2017,14:47,Running
UU4,PN,04-16-2017,14:47,Running
UC1,UN,04-16-2017,14:47,Running
UC1,PN,04-16-2017,14:47,Running
UC2,UN,04-16-2017,14:47,Running
UC2,PN,04-16-2017,14:47,Running
TA1,UN,04-16-2017,23:08,Running
TA1,PN,04-16-2017,23:08,Running
TA2,UN,04-16-2017,23:08,Running
TA2,PN,04-16-2017,23:08,Running
TA3,UN,04-16-2017,23:08,Running
TA3,PN,04-16-2017,23:08,Running
TP1,UN,04-16-2017,23:08,Running
TP1,PN,04-16-2017,23:08,Running
TP2,UN,04-16-2017,23:08,Running
TP2,PN,04-16-2017,23:08,Running
TP3,UN,04-16-2017,23:08,Running
TP3,PN,04-16-2017,23:08,Running
UU1,UN,04-16-2017,23:08,Running
UU1,PN,04-16-2017,23:08,Running
UU2,UN,04-16-2017,23:08,Running
UU2,PN,04-16-2017,23:08,Running
UU3,UN,04-16-2017,23:08,Running
UU3,PN,04-16-2017,23:08,Running
UU4,UN,04-16-2017,23:08,Running
UU4,PN,04-16-2017,23:08,Running
UC1,UN,04-16-2017,23:08,Running
UC1,PN,04-16-2017,23:08,Running
UC2,UN,04-16-2017,23:08,Running
UC2,PN,04-16-2017,23:08,Running
TA1,UN,04-17-2017,23:44,Running
TA1,PN,04-17-2017,23:44,Running
TA2,UN,04-17-2017,23:44,Running
TA2,PN,04-17-2017,23:44,Running
TA3,UN,04-17-2017,23:44,Running
TA3,PN,04-17-2017,23:44,Running
TP1,UN,04-17-2017,23:44,Running
TP1,PN,04-17-2017,23:44,Running
TP2,UN,04-17-2017,23:44,Running
TP2,PN,04-17-2017,23:44,Running
TP3,UN,04-17-2017,23:44,Running
TP3,PN,04-17-2017,23:44,Running
UU1,UN,04-17-2017,23:44,Running
UU1,PN,04-17-2017,23:44,Running
UU2,UN,04-17-2017,23:44,Running
UU2,PN,04-17-2017,23:44,Running
UU3,UN,04-17-2017,23:44,Running
UU3,PN,04-17-2017,23:44,Running
UU4,UN,04-17-2017,23:44,Running
UU4,PN,04-17-2017,23:44,Running
UC1,UN,04-17-2017,23:44,Running
UC1,PN,04-17-2017,23:44,Running
UC2,UN,04-17-2017,23:44,Running
UC2,PN,04-17-2017,23:44,Running
TA1,UN,04-18-2017,10:46,Running
TA1,PN,04-18-2017,10:46,Running
TA2,UN,04-18-2017,10:46,Running
TA2,PN,04-18-2017,10:46,Running
TA3,UN,04-18-2017,10:46,Running
TA3,PN,04-18-2017,10:46,Running
TP1,UN,04-18-2017,10:46,Running
TP1,PN,04-18-2017,10:46,Running
TP2,UN,04-18-2017,10:46,Running
TP2,PN,04-18-2017,10:46,Running
TP3,UN,04-18-2017,10:46,Running
TP3,PN,04-18-2017,10:46,Running
UU1,UN,04-18-2017,10:46,Running
UU1,PN,04-18-2017,10:46,Running
UU2,UN,04-18-2017,10:46,Running
UU2,PN,04-18-2017,10:46,Running
UU3,UN,04-18-2017,10:46,Running
UU3,PN,04-18-2017,10:46,Running
UU4,UN,04-18-2017,10:46,Running
UU4,PN,04-18-2017,10:46,Running
UC1,UN,04-18-2017,10:46,Running
UC1,PN,04-18-2017,10:46,Running
UC2,UN,04-18-2017,10:46,Running
UC2,PN,04-18-2017,10:46,Running
TA1,UN,04-19-2017,00:52,Running
TA1,PN,04-19-2017,00:52,Running
TA2,UN,04-19-2017,00:52,Running
TA2,PN,04-19-2017,00:52,Running
TA3,UN,04-19-2017,00:52,Running
TA3,PN,04-19-2017,00:52,Running
TP1,UN,04-19-2017,00:52,Running
TP1,PN,04-19-2017,00:52,Running
TP2,UN,04-19-2017,00:52,Running
TP2,PN,04-19-2017,00:52,Running
TP3,UN,04-19-2017,00:52,Running
TP3,PN,04-19-2017,00:52,Running
UU1,UN,04-19-2017,00:52,Running
UU1,PN,04-19-2017,00:52,Running
UU2,UN,04-19-2017,00:52,Running
UU2,PN,04-19-2017,00:52,Running
UU3,UN,04-19-2017,00:52,Running
UU3,PN,04-19-2017,00:52,Running
UU4,UN,04-19-2017,00:52,Running
UU4,PN,04-19-2017,00:52,Running
UC1,UN,04-19-2017,00:52,Running
UC1,PN,04-19-2017,00:52,Running
UC2,UN,04-19-2017,00:52,Running
UC2,PN,04-19-2017,00:52,Running
TA1,UN,04-20-2017,18:08,Running
TA1,PN,04-20-2017,18:08,Running
TA2,UN,04-20-2017,18:08,Running
TA2,PN,04-20-2017,18:08,Running
TA3,UN,04-20-2017,18:08,Running
TA3,PN,04-20-2017,18:08,Running
TP1,UN,04-20-2017,18:08,Running
TP1,PN,04-20-2017,18:08,Running
TP2,UN,04-20-2017,18:08,Running
TP2,PN,04-20-2017,18:08,Running
TP3,UN,04-20-2017,18:08,Running
TP3,PN,04-20-2017,18:08,Running
UU1,UN,04-20-2017,18:08,Running
UU1,PN,04-20-2017,18:08,Running
UU2,UN,04-20-2017,18:08,Running
UU2,PN,04-20-2017,18:08,Running
UU3,UN,04-20-2017,18:08,Not-Running
UU3,PN,04-20-2017,18:08,Running
UU4,UN,04-20-2017,18:08,Running
UU4,PN,04-20-2017,18:08,Running
UC1,UN,04-20-2017,18:08,Running
UC1,PN,04-20-2017,18:08,Running
UC2,UN,04-20-2017,18:08,Running
UC2,PN,04-20-2017,18:08,Running
TA1,UN,04-21-2017,20:48,Running
TA1,PN,04-21-2017,20:48,Running
TA2,UN,04-21-2017,20:48,Running
TA2,PN,04-21-2017,20:48,Running
TA3,UN,04-21-2017,20:48,Running
TA3,PN,04-21-2017,20:48,Running
TP1,UN,04-21-2017,20:48,Running
TP1,PN,04-21-2017,20:48,Running
TP2,UN,04-21-2017,20:48,Running
TP2,PN,04-21-2017,20:48,Running
TP3,UN,04-21-2017,20:48,Running
TP3,PN,04-21-2017,20:48,Running
UU1,UN,04-21-2017,20:48,Running
UU1,PN,04-21-2017,20:48,Running
UU2,UN,04-21-2017,20:48,Running
UU2,PN,04-21-2017,20:48,Running
UU3,UN,04-21-2017,20:48,Not-Running
UU3,PN,04-21-2017,20:48,Running
UU4,UN,04-21-2017,20:48,Running
UU4,PN,04-21-2017,20:48,Running
UC1,UN,04-21-2017,20:48,Running
UC1,PN,04-21-2017,20:48,Running
UC2,UN,04-21-2017,20:48,Running
UC2,PN,04-21-2017,20:48,Running
TA1,UN,04-22-2017,00:02,Running
TA1,PN,04-22-2017,00:02,Running
TA2,UN,04-22-2017,00:02,Running
TA2,PN,04-22-2017,00:02,Running
TA3,UN,04-22-2017,00:02,Running
